gene	uniprot
HGD76_16215	A0A6H2C216
HGD76_15590	A0A6H2C217
HGD76_16660	A0A6H2C218
HGD76_18675	A0A6H2C219
HGD76_15390	A0A6H2C220
HGD76_14810	A0A6H2C222
HGD76_13260	A0A6H2C223
HGD76_15460	A0A6H2C229
HGD76_14590	A0A6H2C230
HGD76_13315	A0A6H2C231
HGD76_14870	A0A6H2C232
HGD76_18730	A0A6H2C233
HGD76_18710	A0A6H2C234
HGD76_13655	A0A6H2C235
HGD76_16315	A0A6H2C236
HGD76_15720	A0A6H2C238
HGD76_16775	A0A6H2C240
HGD76_15510	A0A6H2C241
HGD76_14940	A0A6H2C242
HGD76_18785	A0A6H2C243
HGD76_18770	A0A6H2C244
HGD76_16400	A0A6H2C245
HGD76_15785	A0A6H2C247
HGD76_13450	A0A6H2C248
HGD76_13705	A0A6H2C249
HGD76_15585	A0A6H2C251
HGD76_15005	A0A6H2C252
HGD76_18840	A0A6H2C253
HGD76_16455	A0A6H2C254
HGD76_15835	A0A6H2C258
HGD76_14760	A0A6H2C260
HGD76_15070	A0A6H2C261
HGD76_15645	A0A6H2C262
HGD76_18880	A0A6H2C264
HGD76_16955	A0A6H2C265
HGD76_16510	A0A6H2C266
HGD76_13570	A0A6H2C267
HGD76_15895	A0A6H2C268
HGD76_13815	A0A6H2C269
HGD76_14820	A0A6H2C271
HGD76_15715	A0A6H2C272
HGD76_18930	A0A6H2C273
HGD76_16585	A0A6H2C274
HGD76_18950	A0A6H2C275
HGD76_17015	A0A6H2C276
HGD76_13620	A0A6H2C278
HGD76_13885	A0A6H2C279
HGD76_15780	A0A6H2C280
HGD76_15185	A0A6H2C281
HGD76_14885	A0A6H2C282
HGD76_18990	A0A6H2C283
HGD76_19005	A0A6H2C284
HGD76_16640	A0A6H2C285
HGD76_16005	A0A6H2C287
HGD76_13680	A0A6H2C288
HGD76_15240	A0A6H2C289
HGD76_13950	A0A6H2C290
HGD76_15830	A0A6H2C291
HGD76_19050	A0A6H2C293
HGD76_16695	A0A6H2C294
HGD76_19070	A0A6H2C295
HGD76_13735	A0A6H2C297
HGD76_16070	A0A6H2C298
HGD76_14010	A0A6H2C299
HGD76_15300	A0A6H2C2A0
HGD76_15890	A0A6H2C2A1
HGD76_15020	A0A6H2C2A2
HGD76_19115	A0A6H2C2A4
HGD76_19130	A0A6H2C2A5
HGD76_17195	A0A6H2C2A6
HGD76_13785	A0A6H2C2A7
HGD76_14065	A0A6H2C2A9
HGD76_15355	A0A6H2C2B0
HGD76_15945	A0A6H2C2B1
HGD76_16805	A0A6H2C2B4
HGD76_19195	A0A6H2C2B5
HGD76_14135	A0A6H2C2B6
HGD76_17265	A0A6H2C2B7
HGD76_16205	A0A6H2C2B8
HGD76_15440	A0A6H2C2C0
HGD76_16000	A0A6H2C2C1
HGD76_15145	A0A6H2C2C2
HGD76_19235	A0A6H2C2C3
HGD76_16865	A0A6H2C2C4
HGD76_17315	A0A6H2C2C6
HGD76_16255	A0A6H2C2C8
HGD76_13920	A0A6H2C2C9
HGD76_15490	A0A6H2C2D0
HGD76_15195	A0A6H2C2D1
HGD76_16060	A0A6H2C2D2
HGD76_19285	A0A6H2C2D3
HGD76_16930	A0A6H2C2D4
HGD76_17370	A0A6H2C2D5
HGD76_19300	A0A6H2C2D6
HGD76_14240	A0A6H2C2D7
HGD76_16305	A0A6H2C2D8
HGD76_13985	A0A6H2C2D9
HGD76_15550	A0A6H2C2E0
HGD76_15255	A0A6H2C2E1
HGD76_19345	A0A6H2C2E3
HGD76_19365	A0A6H2C2E4
HGD76_17420	A0A6H2C2E5
HGD76_16990	A0A6H2C2E6
HGD76_14035	A0A6H2C2E9
HGD76_16200	A0A6H2C2F3
HGD76_17480	A0A6H2C2F4
HGD76_17050	A0A6H2C2F6
HGD76_14380	A0A6H2C2F7
HGD76_16445	A0A6H2C2F8
HGD76_19465	A0A6H2C2G1
HGD76_15375	A0A6H2C2G2
HGD76_16250	A0A6H2C2G3
HGD76_19480	A0A6H2C2G4
HGD76_17115	A0A6H2C2G5
HGD76_17535	A0A6H2C2G6
HGD76_14440	A0A6H2C2G7
HGD76_14165	A0A6H2C2G9
HGD76_15755	A0A6H2C2H0
HGD76_19520	A0A6H2C2H2
HGD76_16300	A0A6H2C2H3
HGD76_17170	A0A6H2C2H5
HGD76_14495	A0A6H2C2H6
HGD76_19535	A0A6H2C2H7
HGD76_16555	A0A6H2C2H8
HGD76_14215	A0A6H2C2H9
HGD76_19575	A0A6H2C2I1
HGD76_17655	A0A6H2C2I3
HGD76_17235	A0A6H2C2I5
HGD76_14560	A0A6H2C2I6
HGD76_19595	A0A6H2C2I7
HGD76_16630	A0A6H2C2I8
HGD76_14270	A0A6H2C2I9
HGD76_19630	A0A6H2C2J0
HGD76_15860	A0A6H2C2J1
HGD76_17710	A0A6H2C2J3
HGD76_16440	A0A6H2C2J5
HGD76_19645	A0A6H2C2J6
HGD76_14620	A0A6H2C2J7
HGD76_16685	A0A6H2C2J8
HGD76_19695	A0A6H2C2J9
HGD76_14355	A0A6H2C2K0
HGD76_15630	A0A6H2C2K1
HGD76_15925	A0A6H2C2K2
HGD76_17770	A0A6H2C2K3
HGD76_16495	A0A6H2C2K4
HGD76_14685	A0A6H2C2K6
HGD76_19710	A0A6H2C2K7
HGD76_19745	A0A6H2C2K8
HGD76_16745	A0A6H2C2K9
HGD76_15705	A0A6H2C2L0
HGD76_14410	A0A6H2C2L1
HGD76_15980	A0A6H2C2L2
HGD76_17850	A0A6H2C2L4
HGD76_14740	A0A6H2C2L5
HGD76_17400	A0A6H2C2L6
HGD76_19800	A0A6H2C2L8
HGD76_15765	A0A6H2C2L9
HGD76_16040	A0A6H2C2M2
HGD76_17950	A0A6H2C2M3
HGD76_14800	A0A6H2C2M4
HGD76_19820	A0A6H2C2M7
HGD76_19860	A0A6H2C2M8
HGD76_15820	A0A6H2C2N0
HGD76_14520	A0A6H2C2N1
HGD76_16105	A0A6H2C2N2
HGD76_18005	A0A6H2C2N3
HGD76_14860	A0A6H2C2N5
HGD76_16680	A0A6H2C2N6
HGD76_19875	A0A6H2C2N7
HGD76_19910	A0A6H2C2N8
HGD76_16920	A0A6H2C2N9
HGD76_14595	A0A6H2C2P1
HGD76_18060	A0A6H2C2P2
HGD76_16175	A0A6H2C2P3
HGD76_16740	A0A6H2C2P4
HGD76_14930	A0A6H2C2P6
HGD76_19965	A0A6H2C2P7
HGD76_19930	A0A6H2C2P8
HGD76_16980	A0A6H2C2P9
HGD76_18125	A0A6H2C2Q0
HGD76_16230	A0A6H2C2Q1
HGD76_15935	A0A6H2C2Q2
HGD76_14660	A0A6H2C2Q3
HGD76_17625	A0A6H2C2Q5
HGD76_14990	A0A6H2C2Q6
HGD76_20030	A0A6H2C2Q7
HGD76_19980	A0A6H2C2Q8
HGD76_17035	A0A6H2C2Q9
HGD76_15570	A0A6H2C2R0
HGD76_16280	A0A6H2C2R1
HGD76_14710	A0A6H2C2R2
HGD76_15990	A0A6H2C2R3
HGD76_17690	A0A6H2C2R4
HGD76_16840	A0A6H2C2R5
HGD76_15050	A0A6H2C2R6
HGD76_20045	A0A6H2C2R8
HGD76_17105	A0A6H2C2R9
HGD76_18265	A0A6H2C2S0
HGD76_14765	A0A6H2C2S2
HGD76_16915	A0A6H2C2S4
HGD76_17740	A0A6H2C2S5
HGD76_15125	A0A6H2C2S6
HGD76_20110	A0A6H2C2S7
HGD76_20150	A0A6H2C2S8
HGD76_17160	A0A6H2C2S9
HGD76_17820	A0A6H2C2T4
HGD76_16975	A0A6H2C2T5
HGD76_15175	A0A6H2C2T6
HGD76_20215	A0A6H2C2T7
HGD76_20165	A0A6H2C2T8
HGD76_18385	A0A6H2C2T9
HGD76_17220	A0A6H2C2U0
HGD76_16475	A0A6H2C2U2
HGD76_16190	A0A6H2C2U3
HGD76_17030	A0A6H2C2U4
HGD76_15230	A0A6H2C2U6
HGD76_20245	A0A6H2C2U7
HGD76_20280	A0A6H2C2U8
HGD76_18445	A0A6H2C2U9
HGD76_17285	A0A6H2C2V0
HGD76_14960	A0A6H2C2V1
HGD76_17100	A0A6H2C2V3
HGD76_17985	A0A6H2C2V4
HGD76_15290	A0A6H2C2V6
HGD76_20295	A0A6H2C2V7
HGD76_20330	A0A6H2C2V8
HGD76_17340	A0A6H2C2W0
HGD76_17155	A0A6H2C2W3
HGD76_18040	A0A6H2C2W4
HGD76_20345	A0A6H2C2W6
HGD76_20385	A0A6H2C2W8
HGD76_18560	A0A6H2C2X0
HGD76_15085	A0A6H2C2X1
HGD76_16655	A0A6H2C2X2
HGD76_16350	A0A6H2C2X3
HGD76_18095	A0A6H2C2X4
HGD76_17215	A0A6H2C2X5
HGD76_15420	A0A6H2C2X7
HGD76_18630	A0A6H2C2X8
HGD76_20445	A0A6H2C2Y0
HGD76_16710	A0A6H2C2Y2
HGD76_18155	A0A6H2C2Y5
HGD76_20505	A0A6H2C2Y8
HGD76_18685	A0A6H2C2Z0
HGD76_15200	A0A6H2C2Z1
HGD76_16770	A0A6H2C2Z2
HGD76_16485	A0A6H2C2Z4
HGD76_18245	A0A6H2C2Z5
HGD76_15535	A0A6H2C2Z6
HGD76_20525	A0A6H2C2Z7
HGD76_20560	A0A6H2C2Z8
HGD76_17555	A0A6H2C2Z9
HGD76_18745	A0A6H2C300
HGD76_15260	A0A6H2C301
HGD76_16820	A0A6H2C302
HGD76_18295	A0A6H2C304
HGD76_20575	A0A6H2C307
HGD76_18795	A0A6H2C308
HGD76_17615	A0A6H2C310
HGD76_16885	A0A6H2C312
HGD76_18365	A0A6H2C314
HGD76_16615	A0A6H2C315
HGD76_15675	A0A6H2C316
HGD76_20630	A0A6H2C317
HGD76_20665	A0A6H2C318
HGD76_17680	A0A6H2C319
HGD76_18850	A0A6H2C320
HGD76_15380	A0A6H2C321
HGD76_17500	A0A6H2C322
HGD76_16950	A0A6H2C323
HGD76_18415	A0A6H2C324
HGD76_16670	A0A6H2C325
HGD76_20690	A0A6H2C326
HGD76_15740	A0A6H2C327
HGD76_15455	A0A6H2C331
HGD76_17010	A0A6H2C332
HGD76_17550	A0A6H2C333
HGD76_18480	A0A6H2C334
HGD76_16720	A0A6H2C335
HGD76_15800	A0A6H2C336
HGD76_20755	A0A6H2C337
HGD76_17805	A0A6H2C338
HGD76_15505	A0A6H2C341
HGD76_17080	A0A6H2C342
HGD76_18540	A0A6H2C343
HGD76_17610	A0A6H2C344
HGD76_16780	A0A6H2C345
HGD76_15850	A0A6H2C346
HGD76_20815	A0A6H2C347
HGD76_19015	A0A6H2C349
HGD76_20850	A0A6H2C350
HGD76_15580	A0A6H2C351
HGD76_17135	A0A6H2C352
HGD76_17675	A0A6H2C354
HGD76_20865	A0A6H2C355
HGD76_16830	A0A6H2C356
HGD76_15915	A0A6H2C357
HGD76_17970	A0A6H2C358
HGD76_19080	A0A6H2C359
HGD76_20905	A0A6H2C360
HGD76_15635	A0A6H2C361
HGD76_18665	A0A6H2C362
HGD76_17185	A0A6H2C363
HGD76_17725	A0A6H2C364
HGD76_20930	A0A6H2C367
HGD76_18025	A0A6H2C369
HGD76_19140	A0A6H2C370
HGD76_15710	A0A6H2C371
HGD76_18720	A0A6H2C372
HGD76_17255	A0A6H2C373
HGD76_17800	A0A6H2C374
HGD76_16960	A0A6H2C376
HGD76_20980	A0A6H2C377
HGD76_18085	A0A6H2C378
HGD76_21040	A0A6H2C379
HGD76_15770	A0A6H2C380
HGD76_19205	A0A6H2C381
HGD76_18775	A0A6H2C382
HGD76_17310	A0A6H2C383
HGD76_17890	A0A6H2C384
HGD76_17020	A0A6H2C386
HGD76_15825	A0A6H2C389
HGD76_21100	A0A6H2C390
HGD76_19260	A0A6H2C391
HGD76_18830	A0A6H2C392
HGD76_17365	A0A6H2C393
HGD76_16160	A0A6H2C395
HGD76_17090	A0A6H2C396
HGD76_18230	A0A6H2C397
HGD76_15885	A0A6H2C399
HGD76_21155	A0A6H2C3A0
HGD76_18885	A0A6H2C3A2
HGD76_17415	A0A6H2C3A3
HGD76_18020	A0A6H2C3A4
HGD76_18285	A0A6H2C3A6
HGD76_17145	A0A6H2C3A7
HGD76_15940	A0A6H2C3A9
HGD76_21215	A0A6H2C3B0
HGD76_19385	A0A6H2C3B1
HGD76_18940	A0A6H2C3B2
HGD76_17470	A0A6H2C3B3
HGD76_16270	A0A6H2C3B4
HGD76_18080	A0A6H2C3B5
HGD76_18355	A0A6H2C3B6
HGD76_17200	A0A6H2C3B7
HGD76_15995	A0A6H2C3B9
HGD76_21285	A0A6H2C3C0
HGD76_19440	A0A6H2C3C1
HGD76_17530	A0A6H2C3C2
HGD76_18995	A0A6H2C3C3
HGD76_18140	A0A6H2C3C4
HGD76_16325	A0A6H2C3C5
HGD76_17270	A0A6H2C3C7
HGD76_16055	A0A6H2C3C8
HGD76_21300	A0A6H2C3C9
HGD76_21335	A0A6H2C3D0
HGD76_19490	A0A6H2C3D1
HGD76_19055	A0A6H2C3D2
HGD76_18225	A0A6H2C3D3
HGD76_18470	A0A6H2C3D6
HGD76_17325	A0A6H2C3D7
HGD76_21355	A0A6H2C3D8
HGD76_16120	A0A6H2C3D9
HGD76_21390	A0A6H2C3E0
HGD76_17650	A0A6H2C3E1
HGD76_19120	A0A6H2C3E4
HGD76_18525	A0A6H2C3E6
HGD76_16195	A0A6H2C3E8
HGD76_21405	A0A6H2C3E9
HGD76_19605	A0A6H2C3F1
HGD76_18350	A0A6H2C3F2
HGD76_17705	A0A6H2C3F3
HGD76_16515	A0A6H2C3F6
HGD76_17425	A0A6H2C3F7
HGD76_21510	A0A6H2C3G0
HGD76_17755	A0A6H2C3G1
HGD76_19660	A0A6H2C3G2
HGD76_19240	A0A6H2C3G3
HGD76_16590	A0A6H2C3G5
HGD76_17485	A0A6H2C3G6
HGD76_21525	A0A6H2C3G7
HGD76_16295	A0A6H2C3G8
HGD76_21565	A0A6H2C3G9
HGD76_18400	A0A6H2C3H0
HGD76_17840	A0A6H2C3H1
HGD76_19720	A0A6H2C3H2
HGD76_19290	A0A6H2C3H3
HGD76_16645	A0A6H2C3H4
HGD76_18705	A0A6H2C3H5
HGD76_17540	A0A6H2C3H6
HGD76_21580	A0A6H2C3H7
HGD76_17945	A0A6H2C3H9
HGD76_19770	A0A6H2C3I0
HGD76_18465	A0A6H2C3I1
HGD76_19350	A0A6H2C3I2
HGD76_21625	A0A6H2C3I3
HGD76_18765	A0A6H2C3I4
HGD76_16700	A0A6H2C3I5
HGD76_17600	A0A6H2C3I6
HGD76_19830	A0A6H2C3I8
HGD76_18520	A0A6H2C3J0
HGD76_21685	A0A6H2C3J2
HGD76_18820	A0A6H2C3J4
HGD76_16760	A0A6H2C3J5
HGD76_17665	A0A6H2C3J6
HGD76_21705	A0A6H2C3J7
HGD76_19885	A0A6H2C3J8
HGD76_16490	A0A6H2C3J9
HGD76_21740	A0A6H2C3K2
HGD76_18055	A0A6H2C3K3
HGD76_16810	A0A6H2C3K5
HGD76_17715	A0A6H2C3K6
HGD76_21755	A0A6H2C3K7
HGD76_19940	A0A6H2C3L0
HGD76_19525	A0A6H2C3L1
HGD76_21795	A0A6H2C3L2
HGD76_18115	A0A6H2C3L3
HGD76_18925	A0A6H2C3L4
HGD76_16870	A0A6H2C3L6
HGD76_18700	A0A6H2C3L7
HGD76_21810	A0A6H2C3L8
HGD76_16620	A0A6H2C3L9
HGD76_19585	A0A6H2C3M0
HGD76_18980	A0A6H2C3M4
HGD76_17855	A0A6H2C3M6
HGD76_18760	A0A6H2C3M7
HGD76_16675	A0A6H2C3M8
HGD76_21860	A0A6H2C3M9
HGD76_19635	A0A6H2C3N0
HGD76_20055	A0A6H2C3N1
HGD76_18260	A0A6H2C3N2
HGD76_21900	A0A6H2C3N3
HGD76_19045	A0A6H2C3N4
HGD76_16995	A0A6H2C3N5
HGD76_18815	A0A6H2C3N6
HGD76_17955	A0A6H2C3N7
HGD76_16735	A0A6H2C3N8
HGD76_21925	A0A6H2C3N9
HGD76_19700	A0A6H2C3P0
HGD76_20120	A0A6H2C3P1
HGD76_19110	A0A6H2C3P4
HGD76_18870	A0A6H2C3P7
HGD76_16785	A0A6H2C3P8
HGD76_22010	A0A6H2C3Q3
HGD76_18065	A0A6H2C3Q5
HGD76_17120	A0A6H2C3Q6
HGD76_16835	A0A6H2C3Q7
HGD76_22025	A0A6H2C3Q9
HGD76_20255	A0A6H2C3R1
HGD76_22080	A0A6H2C3R2
HGD76_18130	A0A6H2C3R3
HGD76_19225	A0A6H2C3R4
HGD76_18430	A0A6H2C3R5
HGD76_17175	A0A6H2C3R6
HGD76_18975	A0A6H2C3R7
HGD76_22095	A0A6H2C3R8
HGD76_16910	A0A6H2C3R9
HGD76_20305	A0A6H2C3S0
HGD76_19865	A0A6H2C3S1
HGD76_22150	A0A6H2C3S2
HGD76_18500	A0A6H2C3S4
HGD76_17240	A0A6H2C3S6
HGD76_16970	A0A6H2C3S7
HGD76_22175	A0A6H2C3S8
HGD76_19915	A0A6H2C3T0
HGD76_19035	A0A6H2C3T1
HGD76_18555	A0A6H2C3T2
HGD76_18270	A0A6H2C3T5
HGD76_17300	A0A6H2C3T6
HGD76_17025	A0A6H2C3T7
HGD76_22235	A0A6H2C3T8
HGD76_20415	A0A6H2C3T9
HGD76_19970	A0A6H2C3U0
HGD76_18625	A0A6H2C3U1
HGD76_18320	A0A6H2C3U5
HGD76_17355	A0A6H2C3U6
HGD76_22285	A0A6H2C3U8
HGD76_20470	A0A6H2C3U9
HGD76_20035	A0A6H2C3V0
HGD76_18680	A0A6H2C3V1
HGD76_19460	A0A6H2C3V3
HGD76_22325	A0A6H2C3V4
HGD76_18390	A0A6H2C3V5
HGD76_17405	A0A6H2C3V6
HGD76_17150	A0A6H2C3V7
HGD76_20535	A0A6H2C3V8
HGD76_22340	A0A6H2C3V9
HGD76_20095	A0A6H2C3W0
HGD76_19220	A0A6H2C3W1
HGD76_19515	A0A6H2C3W2
HGD76_18740	A0A6H2C3W3
HGD76_22390	A0A6H2C3W4
HGD76_18455	A0A6H2C3W5
HGD76_17205	A0A6H2C3W7
HGD76_20585	A0A6H2C3W8
HGD76_22405	A0A6H2C3W9
HGD76_20155	A0A6H2C3X0
HGD76_19275	A0A6H2C3X1
HGD76_18790	A0A6H2C3X2
HGD76_19565	A0A6H2C3X3
HGD76_17520	A0A6H2C3X6
HGD76_17275	A0A6H2C3X7
HGD76_20640	A0A6H2C3X8
HGD76_18845	A0A6H2C3Y2
HGD76_19625	A0A6H2C3Y3
HGD76_18570	A0A6H2C3Y5
HGD76_17570	A0A6H2C3Y6
HGD76_17330	A0A6H2C3Y7
HGD76_20700	A0A6H2C3Y8
HGD76_19400	A0A6H2C3Z1
HGD76_19685	A0A6H2C3Z2
HGD76_18900	A0A6H2C3Z3
HGD76_22575	A0A6H2C3Z4
HGD76_17640	A0A6H2C3Z8
HGD76_19455	A0A6H2C3Z9
HGD76_22590	A0A6H2C400
HGD76_19740	A0A6H2C401
HGD76_20335	A0A6H2C404
HGD76_18690	A0A6H2C405
HGD76_20825	A0A6H2C406
HGD76_17695	A0A6H2C407
HGD76_17430	A0A6H2C408
HGD76_19510	A0A6H2C409
HGD76_22640	A0A6H2C410
HGD76_19795	A0A6H2C411
HGD76_20390	A0A6H2C412
HGD76_19010	A0A6H2C413
HGD76_20875	A0A6H2C414
HGD76_18750	A0A6H2C415
HGD76_22690	A0A6H2C416
HGD76_17490	A0A6H2C417
HGD76_19560	A0A6H2C418
HGD76_22710	A0A6H2C419
HGD76_17745	A0A6H2C420
HGD76_19850	A0A6H2C421
HGD76_20940	A0A6H2C422
HGD76_19075	A0A6H2C423
HGD76_20450	A0A6H2C424
HGD76_19620	A0A6H2C427
HGD76_22785	A0A6H2C429
HGD76_17830	A0A6H2C430
HGD76_19905	A0A6H2C433
HGD76_22825	A0A6H2C434
HGD76_18855	A0A6H2C435
HGD76_20990	A0A6H2C436
HGD76_22845	A0A6H2C439
HGD76_20565	A0A6H2C441
HGD76_19200	A0A6H2C442
HGD76_19960	A0A6H2C443
HGD76_22880	A0A6H2C444
HGD76_21070	A0A6H2C446
HGD76_18910	A0A6H2C447
HGD76_17670	A0A6H2C448
HGD76_17990	A0A6H2C449
HGD76_22895	A0A6H2C450
HGD76_20615	A0A6H2C451
HGD76_19255	A0A6H2C452
HGD76_20020	A0A6H2C453
HGD76_22930	A0A6H2C454
HGD76_19790	A0A6H2C455
HGD76_18965	A0A6H2C457
HGD76_18045	A0A6H2C459
HGD76_22945	A0A6H2C460
HGD76_20670	A0A6H2C461
HGD76_20085	A0A6H2C463
HGD76_19845	A0A6H2C468
HGD76_18100	A0A6H2C469
HGD76_20745	A0A6H2C471
HGD76_19370	A0A6H2C472
HGD76_23055	A0A6H2C473
HGD76_20145	A0A6H2C474
HGD76_21260	A0A6H2C475
HGD76_17885	A0A6H2C477
HGD76_19900	A0A6H2C478
HGD76_18160	A0A6H2C480
HGD76_21310	A0A6H2C485
HGD76_17960	A0A6H2C486
HGD76_19145	A0A6H2C487
HGD76_19955	A0A6H2C488
HGD76_23135	A0A6H2C489
HGD76_18250	A0A6H2C490
HGD76_19485	A0A6H2C491
HGD76_20855	A0A6H2C492
HGD76_23175	A0A6H2C493
HGD76_18015	A0A6H2C494
HGD76_19210	A0A6H2C495
HGD76_23190	A0A6H2C497
HGD76_20015	A0A6H2C498
HGD76_18300	A0A6H2C499
HGD76_20275	A0A6H2C4A0
HGD76_19540	A0A6H2C4A1
HGD76_20910	A0A6H2C4A2
HGD76_23225	A0A6H2C4A3
HGD76_19265	A0A6H2C4A4
HGD76_21420	A0A6H2C4A6
HGD76_20080	A0A6H2C4A7
HGD76_23245	A0A6H2C4A8
HGD76_18370	A0A6H2C4A9
HGD76_19600	A0A6H2C4B1
HGD76_20970	A0A6H2C4B2
HGD76_23280	A0A6H2C4B4
HGD76_21485	A0A6H2C4B5
HGD76_20140	A0A6H2C4B7
HGD76_23325	A0A6H2C4B8
HGD76_20380	A0A6H2C4C0
HGD76_19650	A0A6H2C4C1
HGD76_21045	A0A6H2C4C3
HGD76_23365	A0A6H2C4C4
HGD76_21535	A0A6H2C4C5
HGD76_18215	A0A6H2C4C6
HGD76_20205	A0A6H2C4C7
HGD76_18485	A0A6H2C4C9
HGD76_20440	A0A6H2C4D0
HGD76_19445	A0A6H2C4D1
HGD76_21105	A0A6H2C4D2
HGD76_19715	A0A6H2C4D3
HGD76_23445	A0A6H2C4D8
HGD76_18545	A0A6H2C4D9
HGD76_20495	A0A6H2C4E0
HGD76_21160	A0A6H2C4E1
HGD76_19765	A0A6H2C4E2
HGD76_19495	A0A6H2C4E3
HGD76_21660	A0A6H2C4E4
HGD76_23480	A0A6H2C4E5
HGD76_18345	A0A6H2C4E6
HGD76_23500	A0A6H2C4E7
HGD76_20555	A0A6H2C4E9
HGD76_19825	A0A6H2C4F1
HGD76_21225	A0A6H2C4F2
HGD76_21715	A0A6H2C4F4
HGD76_23535	A0A6H2C4F5
HGD76_18395	A0A6H2C4F6
HGD76_23565	A0A6H2C4F7
HGD76_20375	A0A6H2C4F8
HGD76_20605	A0A6H2C4F9
HGD76_18670	A0A6H2C4G0
HGD76_19880	A0A6H2C4G1
HGD76_21290	A0A6H2C4G2
HGD76_21765	A0A6H2C4G4
HGD76_20435	A0A6H2C4G7
HGD76_23620	A0A6H2C4G8
HGD76_18725	A0A6H2C4G9
HGD76_19935	A0A6H2C4H2
HGD76_23670	A0A6H2C4H5
HGD76_23685	A0A6H2C4H7
HGD76_20490	A0A6H2C4H8
HGD76_18780	A0A6H2C4H9
HGD76_19985	A0A6H2C4I0
HGD76_21395	A0A6H2C4I1
HGD76_20735	A0A6H2C4I2
HGD76_19725	A0A6H2C4I3
HGD76_21870	A0A6H2C4I4
HGD76_23725	A0A6H2C4I5
HGD76_18575	A0A6H2C4I6
HGD76_20550	A0A6H2C4I7
HGD76_23745	A0A6H2C4I8
HGD76_18835	A0A6H2C4I9
HGD76_20050	A0A6H2C4J0
HGD76_20785	A0A6H2C4J2
HGD76_19775	A0A6H2C4J3
HGD76_21935	A0A6H2C4J4
HGD76_23780	A0A6H2C4J5
HGD76_20600	A0A6H2C4J6
HGD76_18640	A0A6H2C4J7
HGD76_23795	A0A6H2C4J8
HGD76_19835	A0A6H2C4K2
HGD76_20845	A0A6H2C4K3
HGD76_18695	A0A6H2C4K6
HGD76_23855	A0A6H2C4K7
HGD76_23870	A0A6H2C4K8
HGD76_20170	A0A6H2C4K9
HGD76_18945	A0A6H2C4L0
HGD76_21570	A0A6H2C4L1
HGD76_20895	A0A6H2C4L2
HGD76_19890	A0A6H2C4L3
HGD76_22055	A0A6H2C4L4
HGD76_20730	A0A6H2C4L6
HGD76_18755	A0A6H2C4L7
HGD76_20250	A0A6H2C4L8
HGD76_23925	A0A6H2C4L9
HGD76_19000	A0A6H2C4M0
HGD76_21630	A0A6H2C4M1
HGD76_19945	A0A6H2C4M2
HGD76_23960	A0A6H2C4M4
HGD76_20780	A0A6H2C4M6
HGD76_18810	A0A6H2C4M7
HGD76_19065	A0A6H2C4M9
HGD76_23980	A0A6H2C4N0
HGD76_20000	A0A6H2C4N1
HGD76_21690	A0A6H2C4N2
HGD76_21035	A0A6H2C4N3
HGD76_24015	A0A6H2C4N4
HGD76_22185	A0A6H2C4N5
HGD76_20840	A0A6H2C4N6
HGD76_18865	A0A6H2C4N7
HGD76_19125	A0A6H2C4N8
HGD76_20350	A0A6H2C4N9
HGD76_20060	A0A6H2C4P1
HGD76_21745	A0A6H2C4P2
HGD76_21095	A0A6H2C4P3
HGD76_20890	A0A6H2C4P5
HGD76_18915	A0A6H2C4P7
HGD76_19185	A0A6H2C4P8
HGD76_24125	A0A6H2C4P9
HGD76_20410	A0A6H2C4Q0
HGD76_20125	A0A6H2C4Q1
HGD76_21150	A0A6H2C4Q2
HGD76_22295	A0A6H2C4Q4
HGD76_24160	A0A6H2C4Q6
HGD76_18970	A0A6H2C4Q7
HGD76_19245	A0A6H2C4Q8
HGD76_24175	A0A6H2C4Q9
HGD76_21200	A0A6H2C4R2
HGD76_21850	A0A6H2C4R3
HGD76_22360	A0A6H2C4R4
HGD76_24215	A0A6H2C4R5
HGD76_19025	A0A6H2C4R7
HGD76_19295	A0A6H2C4R8
HGD76_24230	A0A6H2C4R9
HGD76_20530	A0A6H2C4S0
HGD76_21280	A0A6H2C4S1
HGD76_20260	A0A6H2C4S2
HGD76_24280	A0A6H2C4S4
HGD76_22415	A0A6H2C4S5
HGD76_19090	A0A6H2C4S7
HGD76_19360	A0A6H2C4S8
HGD76_24295	A0A6H2C4S9
HGD76_21330	A0A6H2C4T1
HGD76_22475	A0A6H2C4T3
HGD76_24330	A0A6H2C4T5
HGD76_21145	A0A6H2C4T6
HGD76_20635	A0A6H2C4U0
HGD76_22015	A0A6H2C4U2
HGD76_20365	A0A6H2C4U3
HGD76_24405	A0A6H2C4U5
HGD76_21195	A0A6H2C4U6
HGD76_19215	A0A6H2C4U8
HGD76_24420	A0A6H2C4U9
HGD76_20695	A0A6H2C4V0
HGD76_21445	A0A6H2C4V1
HGD76_20420	A0A6H2C4V2
HGD76_22085	A0A6H2C4V3
HGD76_21275	A0A6H2C4V6
HGD76_19530	A0A6H2C4V7
HGD76_19270	A0A6H2C4V8
HGD76_00315	A0A6H2C4V9
HGD76_20760	A0A6H2C4W0
HGD76_22655	A0A6H2C4W1
HGD76_22155	A0A6H2C4W2
HGD76_00820	A0A6H2C4W5
HGD76_01000	A0A6H2C4W7
HGD76_19590	A0A6H2C4W9
HGD76_20820	A0A6H2C4X0
HGD76_22225	A0A6H2C4X1
HGD76_20540	A0A6H2C4X3
HGD76_01245	A0A6H2C4X4
